0
0,0117522623104948
0,0235045246209895
0,0352567869314843
0,0470090492419791
0,0587613115524738
0,0705135738629686
0,0822658361734634
0,0940180984839582
0,105770360794453
0,117522623104948
0,129274885415442
0,141027147725937
0,152779410036432
0,164531672346927
0,176283934657422
0,188036196967916
0,199788459278411
0,211540721588906
0,223292983899401
0,235045246209895
0,24679750852039
0,258549770830885
0,27030203314138
0,282054295451874
0,293806557762369
0,305558820072864
0,317311082383359
0,329063344693854
0,340815607004348
0,352567869314843
0,364320131625338
0,376072393935833
0,387824656246327
0,399576918556822
0,411329180867317
0,423081443177812
0,434833705488306
0,446585967798801
0,458338230109296
0,470090492419791
0,481842754730286
0,49359501704078
0,505347279351275
0,51709954166177
0,528851803972265
0,540604066282759
0,552356328593254
0,564108590903749
0,575860853214244
0,587613115524738
0,599365377835233
0,611117640145728
0,622869902456223
0,634622164766718
0,646374427077212
0,658126689387707
0,669878951698202
0,681631214008697
0,693383476319191
0,705135738629686
0,716888000940181
0,728640263250676
0,740392525561171
0,752144787871665
0,76389705018216
0,775649312492655
0,78740157480315
0,799153837113644
0,810906099424139
0,822658361734634
0,834410624045129
0,846162886355623
0,857915148666118
0,869667410976613
0,881419673287108
0,893171935597603
0,904924197908097
0,916676460218592
0,928428722529087
0,940180984839582
0,951933247150076
0,963685509460571
0,975437771771066
0,987190034081561
0,998942296392055
1,01069455870255
1,02244682101305
1,03419908332354
1,04595134563403
1,05770360794453
1,06945587025502
1,08120813256552
1,09296039487601
1,10471265718651
1,116464919497
1,1282171818075
1,13996944411799
1,15172170642849
1,16347396873898
1,17522623104948
1,18697849335997
1,19873075567047
1,21048301798096
1,22223528029146
1,23398754260195
1,24573980491245
1,25749206722294
1,26924432953344
1,28099659184393
1,29274885415442
1,30450111646492
1,31625337877541
1,32800564108591
1,3397579033964
1,3515101657069
1,36326242801739
1,37501469032789
1,38676695263838
1,39851921494888
1,41027147725937
1,42202373956987
1,43377600188036
1,44552826419086
1,45728052650135
1,46903278881185
1,48078505112234
1,49253731343284
1,50428957574333
1,51604183805383
1,52779410036432
1,53954636267481
1,55129862498531
1,5630508872958
1,5748031496063
1,58655541191679
1,59830767422729
1,61005993653778
1,62181219884828
1,63356446115877
1,64531672346927
1,65706898577976
1,66882124809026
1,68057351040075
1,69232577271125
1,70407803502174
1,71583029733224
1,72758255964273
1,73933482195323
1,75108708426372
1,76283934657422
1,77459160888471
1,78634387119521
1,7980961335057
1,80984839581619
1,82160065812669
1,83335292043718
1,84510518274768
1,85685744505817
1,86860970736867
1,88036196967916
1,89211423198966
1,90386649430015
1,91561875661065
1,92737101892114
1,93912328123164
1,95087554354213
1,96262780585263
1,97438006816312
1,98613233047362
1,99788459278411
2,00963685509461
2,0213891174051
2,0331413797156
2,04489364202609
2,05664590433658
2,06839816664708
2,08015042895757
2,09190269126807
2,10365495357856
2,11540721588906
2,12715947819955
2,13891174051005
2,15066400282054
2,16241626513104
2,17416852744153
2,18592078975203
2,19767305206252
2,20942531437302
2,22117757668351
2,23292983899401
2,2446821013045
2,256434363615
2,26818662592549
2,27993888823599
2,29169115054648
2,30344341285698
2,31519567516747
2,32694793747796
2,33870019978846
2,35045246209895
2,36220472440945
2,37395698671994
2,38570924903044
2,39746151134093
2,40921377365143
2,42096603596192
2,43271829827242
2,44447056058291
2,45622282289341
2,4679750852039
2,4797273475144
2,49147960982489
2,50323187213539
2,51498413444588
2,52673639675638
2,53848865906687
2,55024092137737
2,56199318368786
2,57374544599835
2,58549770830885
2,59724997061934
2,60900223292984
2,62075449524033
2,63250675755083
2,64425901986132
2,65601128217182
2,66776354448231
2,67951580679281
2,6912680691033
2,7030203314138
2,71477259372429
2,72652485603479
2,73827711834528
2,75002938065578
2,76178164296627
2,77353390527677
2,78528616758726
2,79703842989776
2,80879069220825
2,82054295451874
2,83229521682924
2,84404747913973
2,85579974145023
2,86755200376072
2,87930426607122
2,89105652838171
2,90280879069221
2,9145610530027
2,9263133153132
2,93806557762369
2,94981783993419
2,96157010224468
2,97332236455518
2,98507462686567
2,99682688917617
